n_train,n_positive_train,zero_ratio_train,ADI_train,CV2_positive_train,rho_interval_train,rho_magnitude_train,occurrence_binary_acf1_train,previous_gap_next_size_corr_train,rho_interval_abs_train,series_id,segment_start,descriptor_variant,dataset,rmse_point,rmse_hurdle,mae_point,mae_hurdle,delta_rmse,hurdle_occurrence_brier,hurdle_mean_p_hat_on_zero,hurdle_mean_p_hat_on_positive,hurdle_positive_magnitude_rmse
1052,830,0.21102661596958175,1.2674698795180723,0.5127634280937204,-0.020430367504835605,0.03133395712115014,0.13910890191842115,-0.01920891470467783,0.020430367504835605,FOODS_1_139_CA_2_evaluation,777,availability_aware,m5,3.64467424715667,3.655238261141289,2.504085049742744,2.5081885421559926,-0.010564013984618814,0.16276613296001416,0.8761193672815959,0.8902293098145637,3.7172847806069065
947,663,0.29989440337909185,1.4283559577677225,0.5551304366776109,-0.0177647568874233,-0.01336610397008816,0.22685742718201155,0.01688007761657353,0.0177647568874233,FOODS_1_145_CA_3_evaluation,882,availability_aware,m5,2.043015649731288,2.0834791885427926,1.5320687819094885,1.5799885037399473,-0.04046353881150466,0.23329182676751797,0.960925647190639,0.9519023280295115,2.050092926448962
1829,553,0.697648988518316,3.3074141048824592,0.49230521126852533,-0.0037881995341231506,-0.024703103830704683,0.13836263686338712,0.02051385591422682,0.0037881995341231506,FOODS_1_153_TX_3_evaluation,0,availability_aware,m5,0.9458778351451748,0.9201351017101982,0.7975724541715213,0.7552258237486794,0.025742733434976572,0.27329674546149907,0.6126879047840199,0.6282140854242686,0.9455285863084032
1829,1712,0.06396938217605248,1.0683411214953271,0.5206799063557868,0.36661816884662307,0.42489433227852,0.5799527441841786,-0.04273742620494878,0.36661816884662307,FOODS_1_161_CA_1_evaluation,0,availability_aware,m5,9.158062703275801,9.266985709709878,7.326852182547252,6.986428402719044,-0.10892300643407715,0.1361288429214887,0.6830207645893097,0.7643072911210962,9.415696833305535
1829,1684,0.07927829414980864,1.086104513064133,0.510190153264231,0.5003610108303228,0.4529216588257284,0.40074169688774564,-0.11584585157152405,0.5003610108303228,FOODS_1_161_CA_4_evaluation,0,availability_aware,m5,4.555606225105062,4.05198586349366,4.095062880288987,3.2738246690659296,0.5036203616114019,0.2135062814562235,0.48191566579043865,0.5819282147746819,4.532109877052548
1829,897,0.5095680699835976,2.0390189520624302,0.5374602444615714,0.08502053124101988,0.2576408423269276,0.167091072310978,-0.06157961480053617,0.08502053124101988,FOODS_1_161_TX_1_evaluation,0,availability_aware,m5,1.7941136231123127,1.78419409803051,1.3609565666743688,1.325296545312518,0.009919525081802716,0.32915401862885324,0.8671811471382777,0.9574168026447296,1.9296380417868275
1829,1725,0.056861673045379986,1.0602898550724638,0.4927420145366994,-0.010096823458685084,0.36038409749825373,0.33729698375869877,-0.021182021149350333,0.010096823458685084,FOODS_1_161_WI_1_evaluation,0,availability_aware,m5,5.2035988640399315,4.835358908771658,4.467772523562114,4.084396890231541,0.36823995526827336,0.1125548271731756,0.7779929637908936,0.8630896580051368,4.965477895357787
1829,1599,0.12575177692728268,1.1438398999374608,0.5657329894332337,0.12502985263335478,0.2639163820145808,0.22411710290036416,-0.11575428719875483,0.12502985263335478,FOODS_1_161_WI_2_evaluation,0,availability_aware,m5,3.2922223049972827,3.362909756576981,2.7319787428492592,2.623246042501359,-0.07068745157969847,0.18297575544403644,0.7193851612863087,0.7554291694883316,3.0971243148777305
1829,1469,0.19682886823400766,1.245064669843431,0.6493970399333547,0.09403772737480419,0.31507136411920883,0.166386618225855,-0.15501797766672126,0.09403772737480419,FOODS_1_161_WI_3_evaluation,0,availability_aware,m5,4.021074039915785,4.086705371156403,3.079260536602565,3.100660741329193,-0.06563133124061782,0.03606706038910602,0.9871485431989034,0.9726914800243613,3.981854760595691
1738,1457,0.1616800920598389,1.1928620452985588,0.3651384246207793,0.02281171337947887,-0.020621723692261656,0.72577104061491,0.03350193038161153,0.02281171337947887,FOODS_1_170_TX_3_evaluation,91,availability_aware,m5,3.6703734138102,3.893136674536748,2.604450064046042,2.7213608764466786,-0.22276326072654795,0.027647764711348697,0.0,0.8427820957842327,3.6260563226338403
1829,1530,0.16347731000546747,1.1954248366013072,0.45334593357907405,0.038685432826324924,0.17478900292467708,0.1843052162101277,-0.07261350789914466,0.038685432826324924,FOODS_1_172_CA_3_evaluation,0,availability_aware,m5,2.1732361184777136,2.029885544054337,1.8394991599378132,1.627332085654849,0.14335057442337673,0.20500128671103832,0.6603149308098687,0.7782572173235709,2.169172093164746
1829,1112,0.3920174958993986,1.6447841726618706,0.7123723503367412,0.051779177407931004,0.26235633049770196,0.43089204317921387,-0.042497533740363885,0.051779177407931004,FOODS_1_173_WI_3_evaluation,0,availability_aware,m5,2.9748154756002103,3.0178443468877263,1.8499920396577745,1.8295856600716,-0.04302887128751598,0.15315113228797503,0.8102510968844095,0.8238133157508961,3.0513161558851114
1829,1006,0.4499726626571897,1.8180914512922466,0.5229362715116074,0.4337704306916742,0.12788659462461732,0.2031743971343052,-0.09460982962571082,0.4337704306916742,FOODS_1_174_CA_3_evaluation,0,availability_aware,m5,1.0105453520101713,1.0244729364449567,0.8032995684161073,0.7747164730514798,-0.013927584434785478,0.2940207608576815,0.6192802851614745,0.6236916145211772,1.1181222333704484
1759,314,0.8214894826606026,5.601910828025478,0.9985107575574245,-0.027958323416208998,0.5133776845758926,0.18965806235333643,0.04301425002728373,0.027958323416208998,FOODS_1_176_CA_4_evaluation,70,availability_aware,m5,0.5667036597003072,0.539023267863719,0.5011565232915538,0.3895230655159269,0.027680391836588214,0.18318522382294547,0.32678411465424756,0.33691652197586863,0.6564727484201712
1829,1318,0.2793876435210498,1.3877086494688922,0.4828337166027624,0.0029694614334684045,0.15615363185073639,0.2394503905721794,0.01075040822183815,0.0029694614334684045,FOODS_1_178_CA_2_evaluation,0,availability_aware,m5,1.5108258800871894,1.541535002890588,1.2153099491482688,1.185140685666175,-0.03070912280339866,0.1621804338315053,0.7114251375198364,0.7107449934102487,1.3729055946166338
1269,738,0.41843971631205673,1.7195121951219512,0.5817958729737579,0.09676613497545583,0.0010607298649435628,0.37611872184219436,-0.0416764814076553,0.09676613497545583,FOODS_1_182_WI_2_evaluation,560,availability_aware,m5,2.1133615750388737,2.1156305155202517,1.7080024282137554,1.6905064724740528,-0.0022689404813780456,0.25443051565462865,0.9604253768920898,0.955276750150274,2.1693094103573487
1500,1268,0.15466666666666667,1.1829652996845426,0.9113945645147816,0.019047195175955316,0.30777906560705215,0.6838241297662137,-0.027683303966017397,0.019047195175955316,FOODS_1_184_CA_3_evaluation,329,availability_aware,m5,4.376813794546255,3.642319311411033,3.462344380361693,2.4761156170141128,0.7344944831352218,0.2193016681210469,0.5294730610707227,0.5657451464169061,4.785350646006205
1080,921,0.14722222222222223,1.1726384364820848,0.5933957390699973,0.18638417135890356,0.1138517449603341,0.20498496887724305,-0.07367220297130038,0.18638417135890356,FOODS_1_190_CA_3_evaluation,749,availability_aware,m5,3.2141543040811675,3.304529223052547,2.325992964917705,2.3839177168196155,-0.09037491897137961,0.32154406204449376,0.7913695879672703,0.8382049837838048,3.4902052606893172
1311,471,0.6407322654462243,2.78343949044586,0.4832764702477549,0.14857015144989724,-0.061976969333126755,0.13809028542218682,0.10361979254808552,0.14857015144989724,FOODS_1_191_WI_1_evaluation,518,availability_aware,m5,1.1898603591725552,1.2252220534739298,0.8892993291928655,0.8505597355819884,-0.03536169430137459,0.25896681495235757,0.5407533335442446,0.5475555939333779,1.5082680673448992
1738,698,0.5983889528193326,2.489971346704871,0.36991391741416124,-0.00394437173589392,0.04814494143480836,0.608304812028863,0.11585143016525248,0.00394437173589392,FOODS_1_193_TX_2_evaluation,91,availability_aware,m5,1.0467355868707007,0.9999997233233884,0.8823746310635692,0.8154600404557728,0.046735863547312295,0.36267367235713893,0.6673296316275521,0.8396283501670474,1.190605647244294
1829,1410,0.2290869327501367,1.297163120567376,0.6081196580484374,-0.00873437794297561,0.3684011974113931,0.24758499316531646,-0.02767942803452072,0.00873437794297561,FOODS_1_194_CA_2_evaluation,0,availability_aware,m5,2.2787698194832124,2.4135671923053135,1.4717641586349124,1.5255608225152606,-0.13479737282210102,0.1623489010602896,0.7224714810198004,0.6826489412621276,2.2772261929895614
1829,880,0.5188627665390924,2.078409090909091,1.7071646350820162,0.11362363021032677,-0.01584742852778925,0.08399596725371636,0.10798126814621037,0.11362363021032677,FOODS_1_203_CA_2_evaluation,0,availability_aware,m5,3.13599689924951,3.1683167861296537,1.3254866447477114,1.2712040052172684,-0.032319886880143756,0.2843124165545426,0.5998779113094012,0.6061226030190786,4.611446728903532
1752,318,0.8184931506849316,5.509433962264151,0.5743733776324629,-0.0083761622202085,0.07448775317261921,0.3336171130147075,0.013252290056641693,0.0083761622202085,FOODS_1_204_TX_3_evaluation,77,availability_aware,m5,0.8193618243130543,0.7433918148962643,0.7167978066773641,0.6346640345596132,0.07597000941679,0.3293251030897319,0.631529722894941,0.6736963199717658,0.5738222547098719
716,394,0.44972067039106145,1.8172588832487309,0.5222548248542694,-0.005942283494064711,0.14186678596765775,0.5732985766856912,-0.05596550994254817,0.005942283494064711,FOODS_1_205_CA_2_evaluation,1113,availability_aware,m5,3.04785691077412,2.9375514070743174,2.1339443638211204,2.0852428646314713,0.11030550369980263,0.08258456439927646,0.9952820454324994,0.9955338022925637,2.8824659348179775
1829,991,0.4581738655002734,1.8456104944500504,0.42527259605784234,0.022861598953649778,-0.035397979306942634,0.05676295741723305,-0.034209913347915906,0.022861598953649778,FOODS_1_207_CA_4_evaluation,0,availability_aware,m5,1.45656650664988,1.501312047317332,1.0747525479112352,1.1038008243555115,-0.044745540667451955,0.2525066721987387,0.8262367224693299,0.7745277740187564,1.3802816752264795
1416,973,0.3128531073446328,1.4552929085303186,0.4893648311414466,0.07624560694180739,0.04428911743747737,0.10726396367474055,-0.04086242965687425,0.07624560694180739,FOODS_1_208_TX_2_evaluation,413,availability_aware,m5,1.2637442550173055,1.2869555766586098,0.9825384794246583,0.9531451325331416,-0.02321132164130435,0.25764286773278294,0.7075242049553815,0.7121695101261138,1.2959131520870262
1829,895,0.5106615636960088,2.0435754189944135,0.42729305746337687,0.031133279369279336,0.02948892837876931,0.29180057144620697,-0.029764511867658255,0.031133279369279336,FOODS_1_213_CA_2_evaluation,0,availability_aware,m5,0.9206404309311114,0.8652363018670153,0.8090034010154861,0.6961028465912455,0.055404129064096086,0.27169238710497223,0.5417995016122686,0.5340549762432392,1.0305606704313546
1829,1766,0.03444505194095134,1.0356738391845979,0.6118650869644268,0.07959479015918891,0.5557221097868007,0.3752956517829053,-0.07615625372901146,0.07959479015918891,FOODS_1_218_CA_2_evaluation,0,availability_aware,m5,9.486379631830017,8.629472366884615,7.763687775248573,6.811244240828922,0.8569072649454021,0.19324147493875526,0.5866169333457947,0.5866262985345645,9.673060642830231
1829,1728,0.05522143247676326,1.0584490740740742,0.8332394704054327,0.003232975316981062,0.7108953073233789,0.3816782952180561,-0.0878255170707443,0.003232975316981062,FOODS_1_218_CA_3_evaluation,0,availability_aware,m5,8.275326053178754,7.802408225581152,6.9393169312250045,6.349304102715992,0.4729178275976018,0.02972557103153131,0.0,0.8384002298116684,8.733443645497463
1829,761,0.5839256424275561,2.4034165571616293,0.5208832498793567,0.0056354118710248815,0.030725840196158552,0.470752020500694,0.13124766244935648,0.0056354118710248815,FOODS_1_219_TX_3_evaluation,0,availability_aware,m5,1.3205101496711067,1.2739829057733898,1.0109777982745851,0.9400386941574869,0.0465272438977169,0.31254454622993866,0.6918674146845227,0.6798381649312519,1.3889116827067014
1829,1064,0.41826134499726625,1.718984962406015,0.3740347677588019,-0.008619327424227378,0.060107513676016716,0.7212575089615664,-0.027921571458399137,0.008619327424227378,FOODS_1_219_WI_2_evaluation,0,availability_aware,m5,2.222068678835722,2.2603354093490045,1.7743245647067116,1.7061108251412709,-0.03826673051328244,0.15880984876257367,0.7611611895263195,0.7633972518584308,2.0673384961446963
457,147,0.6783369803063457,3.108843537414966,0.5361221239834564,-0.018300477659902635,0.3460908715601565,0.7133873439004962,0.02958666392298979,0.018300477659902635,FOODS_2_003_CA_2_evaluation,1372,availability_aware,m5,1.314628298392507,1.2795305068719958,0.8684935917235201,0.7805577135157018,0.03509779152051129,0.2957416490030362,0.5848749539366475,0.6571324487527211,1.7629961703166352
1829,1117,0.3892837616183707,1.6374216651745748,0.560032439939102,0.18654094343628977,0.22952064777141276,0.408758205468971,-0.10424198345615131,0.18654094343628977,FOODS_2_009_WI_3_evaluation,0,availability_aware,m5,1.4769427892453153,1.5586853083473813,1.171281574737458,1.1794204676435107,-0.08174251910206598,0.24890899453652462,0.515653700700828,0.5112847025905337,1.3017911820659243
1829,1671,0.08638600328048114,1.094554159186116,0.33763656201050846,-0.013730956885392932,0.18157065535346076,0.25178503751989745,-0.028988347855280122,0.013730956885392932,FOODS_2_013_CA_1_evaluation,0,availability_aware,m5,2.6302443507689914,2.8806345700634037,2.0385884046554565,2.1245709572519575,-0.2503902192944123,0.13971953183774666,0.6883665919303894,0.6639337260511857,2.4824370293911224
1829,1622,0.1131765992345544,1.127620221948212,0.370599318378396,0.015771502899571757,0.1796680610846265,0.31902237242472425,-0.06783058738217485,0.015771502899571757,FOODS_2_013_CA_2_evaluation,0,availability_aware,m5,2.8699011237538006,2.9456846803170635,2.0389231613704135,1.96066928761346,-0.07578355656326297,0.12908995156653816,0.681423830986023,0.6734453960310055,2.7944002158516237
1829,1753,0.04155276107162384,1.0433542498573873,0.3484892385990814,0.04646497556434713,0.3534032717186339,0.16255106945445807,-0.09669663014909805,0.04646497556434713,FOODS_2_013_CA_3_evaluation,0,availability_aware,m5,2.2450181808510203,2.472960447099197,1.7827706024760293,1.8203034585430509,-0.22794226624817648,0.2717583961638389,0.5003388268607003,0.4779753913353016,2.276180040804915
1829,1785,0.02405686167304538,1.0246498599439775,0.35989617896948967,-0.015311610249921052,0.31883292733525076,0.16163880962087213,-0.04578802285179414,0.015311610249921052,FOODS_2_013_TX_1_evaluation,0,availability_aware,m5,2.228823990184671,2.1024917696332226,1.8848804689589,1.5088570770763217,0.12633222055144833,0.2499153818099257,0.5025652647018433,0.5026081918951977,2.671360611325632
268,114,0.5746268656716418,2.3508771929824563,0.3642822425135318,-0.05506071372553329,-0.10827775598273821,-0.03443923747867987,-0.010666331707372016,0.05506071372553329,FOODS_2_015_TX_3_evaluation,1561,availability_aware,m5,0.7778486616102929,0.7603048396865917,0.6736472806050664,0.6507543751171657,0.017543821923701186,0.2657778472915945,0.5671539750364092,0.5563503412099985,0.689422777026725
1829,1487,0.18698742482230726,1.2299932750504372,0.33507319463345137,-0.001689111550305631,0.3341198764524071,0.776990704666557,-0.01581854075572532,0.001689111550305631,FOODS_2_019_CA_4_evaluation,0,availability_aware,m5,2.7212551726068868,2.771185648457648,2.2522256714957103,2.188778823330289,-0.04993047585076127,0.20361194767768714,0.6272968374765836,0.5930747079177642,2.2905401619278885
1829,1532,0.16238381629305632,1.193864229765013,0.6777975617696304,-0.0041547349499136315,0.5532291030808697,0.5055189385692314,-0.02230632034773276,0.0041547349499136315,FOODS_2_019_TX_3_evaluation,0,availability_aware,m5,2.08329339104812,2.0780125052801957,1.6783709341571444,1.6597400194122678,0.005280885767924293,0.14754281445614964,0.6429459631443024,0.6707044976788599,1.9009800177821925
1829,1387,0.24166211044286495,1.318673395818313,0.51927664577074,0.004360421578162481,0.331433764982471,0.7357181396783179,-0.03151163475879313,0.004360421578162481,FOODS_2_021_TX_2_evaluation,0,availability_aware,m5,3.452865379745928,3.230112307169528,2.8822701147624423,2.3767955814089095,0.22275307257639998,0.2950800809478026,0.32154478168203715,0.30808009455601376,3.1222277259205184
1829,1603,0.12356478950246036,1.1409856519026824,0.31425902584258075,-0.00961384794933654,0.03495855505013509,0.3688751891993435,-0.030112005284138172,0.00961384794933654,FOODS_2_030_CA_1_evaluation,0,availability_aware,m5,2.1695186686928074,2.0693640292493733,1.8492621268544878,1.706939887432825,0.10015463944343406,0.08167643266630568,0.7842716574668884,0.7830099388013912,2.0066473275148518
709,114,0.8392101551480959,6.219298245614035,0.26626216146041887,-0.019148369062653846,0.06951108864054834,0.3022449562161485,0.02822317787586013,0.019148369062653846,FOODS_2_041_CA_2_evaluation,1120,availability_aware,m5,0.9558855849239521,0.9764598396757163,0.784456454927013,0.7346809236776262,-0.02057425475176411,0.2479254741181269,0.47423939494525685,0.4768185480074449,1.1222861463742169
